technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name,population_density,rucc,physiographic_region_area,physiographic_region_perimeter,physiographic_region_physiodd_,physiographic_region_physiodd_i,physiographic_region_fcode,physiographic_region_fencode,physiographic_region_division,physiographic_region_province,physiographic_region_section,physiographic_region_provcode,num_seen_cells,cell_tower_distance
4G_LTE,-109,2147483647,-109,-18,-81,2147483647,31,5330,177,30,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724342657417,9199.059894824,2024-08-22 12:04:17.417000,-99.8331175,34.3201741,436.387863494677,,,,,,,,,,,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,6.0,
4G_LTE,-105,2147483647,-105,-17,-79,2147483647,35,66761,216,30,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724342658420,9200.062649199,2024-08-22 12:04:18.420000,-99.83279465947928,34.32006809383892,436.3367391701864,,,,,,,,,,,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,6.0,
4G_LTE,-101,2147483647,-101,-7,-85,2147483647,39,1100,70,30,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724342658420,9200.062649199,2024-08-22 12:04:18.420000,-99.8331175,34.3201741,436.387863494677,,,,,,,,,,,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,6.0,
4G_LTE,-109,2147483647,-109,-18,-81,2147483647,31,5330,177,30,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724342658420,9200.062649199,2024-08-22 12:04:18.420000,-99.8331175,34.3201741,436.387863494677,,,,,,,,,,,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,6.0,
4G_LTE,-104,2147483647,-104,-10,-85,2147483647,36,5330,241,30,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724342658420,9200.062649199,2024-08-22 12:04:18.420000,-99.8331175,34.3201741,436.387863494677,,,,,,,,,,,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,6.0,
4G_LTE,-105,2147483647,-105,-17,-79,2147483647,35,66761,216,30,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724342658420,9200.062649199,2024-08-22 12:04:18.420000,-99.8331175,34.3201741,436.387863494677,,,,,,,,,,,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,6.0,
4G_LTE,-99,2147483647,-99,-8,-81,2147483647,41,66761,218,30,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724342658420,9200.062649199,2024-08-22 12:04:18.420000,-99.8331175,34.3201741,436.387863494677,,,,,,,,,,,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,6.0,
4G_LTE,-99,2147483647,-99,-8,-81,2147483647,41,66761,218,30,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724342658420,9200.062649199,2024-08-22 12:04:18.420000,-99.8331175,34.3201741,436.387863494677,,,,,,,,,,,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,6.0,
4G_LTE,-99,2147483647,-99,-12,-69,2147483647,41,9820,110,30,133203862,28171,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",310,410,1,1724342658420,9200.062649199,2024-08-22 12:04:18.420000,-99.8331175,34.3201741,436.387863494677,,,,,,,,,,,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,6.0,
4G_LTE,-101,2147483647,-101,-7,-85,2147483647,39,1100,70,30,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724342658420,9200.062649199,2024-08-22 12:04:18.420000,-99.8331175,34.3201741,436.387863494677,,,,,,,,,,,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,6.0,
4G_LTE,-99,2147483647,-99,-12,-69,2147483647,41,9820,110,30,133203862,28171,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",310,410,1,1724342658420,9200.062649199,2024-08-22 12:04:18.420000,-99.8331175,34.3201741,436.387863494677,,,,,,,,,,,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,6.0,
