start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(34.4355684, -100.2303697, 557.621772319334)","(34.4323764, -100.2203998, 551.053755228606)",48075950200,1.384524093383158,48075950200,446.94,9,315
"(34.3964718, -100.1180962, 500.749230348638)","(34.3898356, -100.098982, 508.86371017533)",48075950100,3.1450747013191487,48075950100,3.25,9,234
"(34.3898356, -100.098982, 508.86371017533)","(34.38611269264151, -100.08386335603774, 506.3036320528792)",48075950100,2.134896766421031,48075950100,3.25,9,306
"(34.38611269264151, -100.08386335603774, 506.3036320528792)","(34.38213255307612, -100.0662837581143, 502.1891327646457)",48075950100,2.654548267410425,48075950100,3.25,9,151
"(34.38213255307612, -100.0662837581143, 502.1891327646457)","(34.3803451, -100.0582729, 500.449802392074)",48075950100,1.1156980594516241,48075950100,3.25,9,502
"(34.3803451, -100.0582729, 500.449802392074)","(34.3708536, -100.0154959, 483.662974154944)",48075950100,5.810564107547348,48075950100,3.25,9,503
"(34.35983926934637, -99.979031816922, 477.8516405866229)","(34.357443731438124, -99.97111683979932, 476.00581613815245)",48197950100,1.106634696068961,48197950100,5.08,6,489
"(34.357443731438124, -99.97111683979932, 476.00581613815245)","(34.3542516, -99.9577628, 490.694931600576)",48197950100,2.0182397118788433,48197950100,5.08,6,340
"(34.3542516, -99.9577628, 490.694931600576)","(34.3504947, -99.9450827, 483.210339325209)",48197950100,1.6276239642002557,48197950100,5.08,6,487
"(34.3504947, -99.9450827, 483.210339325209)","(34.33331507400711, -99.88055813963624, 451.2099880569)",48197950100,8.4405506947878,48197950100,5.08,6,169
"(34.33331507400711, -99.88055813963624, 451.2099880569)","(34.3317738, -99.8674344, 451.614494596965)",48197950100,1.696437872634738,48197950100,5.08,6,70
