technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude
4G_LTE,-93,2147483647,-93,-20,-61,2147483647,47,5330,51,5,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724450134216,30816.149682776,2024-08-23 17:55:34.216000,-89.8360633,35.1718749,45.0910188404611
4G_LTE,-101,2147483647,-101,-12,-79,2147483647,39,66661,235,5,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724450135220,30817.153524078,2024-08-23 17:55:35.220000,-89.8360633,35.1718749,45.0910188404611
4G_LTE,-91,2147483647,-91,-11,-71,2147483647,49,9820,244,5,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724450135220,30817.153524078,2024-08-23 17:55:35.220000,-89.8360633,35.1718749,45.0910188404611
4G_LTE,-99,2147483647,-99,-10,-79,2147483647,41,66661,256,5,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724450135220,30817.153524078,2024-08-23 17:55:35.220000,-89.8360633,35.1718749,45.0910188404611
4G_LTE,-101,2147483647,-101,-16,-69,2147483647,39,9820,146,5,2147483647,2147483647,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724450135220,30817.153524078,2024-08-23 17:55:35.220000,-89.8360633,35.1718749,45.0910188404611
4G_LTE,-93,2147483647,-93,-20,-63,2147483647,47,5330,151,5,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724450135220,30817.153524078,2024-08-23 17:55:35.220000,-89.8360633,35.1718749,45.0910188404611
4G_LTE,-98,2147483647,-98,-14,-67,2147483647,42,850,478,5,41376777,8711,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724450135220,30817.153524078,2024-08-23 17:55:35.220000,-89.8360633,35.1718749,45.0910188404611
4G_LTE,-99,2147483647,-99,-14,-73,2147483647,41,850,466,5,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724450135220,30817.153524078,2024-08-23 17:55:35.220000,-89.8360633,35.1718749,45.0910188404611
4G_LTE,-93,2147483647,-93,-20,-61,2147483647,47,5330,51,5,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724450135220,30817.153524078,2024-08-23 17:55:35.220000,-89.8360633,35.1718749,45.0910188404611
4G_LTE,-106,2147483647,-106,-20,-73,2147483647,34,850,435,5,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724450135220,30817.153524078,2024-08-23 17:55:35.220000,-89.8360633,35.1718749,45.0910188404611
4G_LTE,-85,2147483647,-85,-13,-63,2147483647,55,5330,499,5,2147483647,2147483647,4,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724450135220,30817.153524078,2024-08-23 17:55:35.220000,-89.8360633,35.1718749,45.0910188404611
4G_LTE,-98,2147483647,-98,-14,-67,2147483647,42,850,478,5,41376777,8711,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724450136219,30818.152529806,2024-08-23 17:55:36.219000,-89.8360617954654,35.17187348949881,45.2390076954665
4G_LTE,-99,2147483647,-99,-14,-73,2147483647,41,850,466,5,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724450136219,30818.152529806,2024-08-23 17:55:36.219000,-89.8360617954654,35.17187348949881,45.2390076954665
4G_LTE,-106,2147483647,-106,-20,-73,2147483647,34,850,435,5,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724450136219,30818.152529806,2024-08-23 17:55:36.219000,-89.8360617954654,35.17187348949881,45.2390076954665
4G_LTE,-85,2147483647,-85,-13,-63,2147483647,55,5330,499,5,2147483647,2147483647,4,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724450136219,30818.152529806,2024-08-23 17:55:36.219000,-89.8360617954654,35.17187348949881,45.2390076954665
4G_LTE,-93,2147483647,-93,-20,-63,2147483647,47,5330,151,5,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724450136219,30818.152529806,2024-08-23 17:55:36.219000,-89.8360617954654,35.17187348949881,45.2390076954665
4G_LTE,-93,2147483647,-93,-20,-61,2147483647,47,5330,51,5,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724450136219,30818.152529806,2024-08-23 17:55:36.219000,-89.8360617954654,35.17187348949881,45.2390076954665
4G_LTE,-99,2147483647,-99,-10,-79,2147483647,41,66661,256,5,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724450136219,30818.152529806,2024-08-23 17:55:36.219000,-89.8360617954654,35.17187348949881,45.2390076954665
4G_LTE,-101,2147483647,-101,-12,-79,2147483647,39,66661,235,5,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724450136219,30818.152529806,2024-08-23 17:55:36.219000,-89.8360617954654,35.17187348949881,45.2390076954665
4G_LTE,-91,2147483647,-91,-11,-71,2147483647,49,9820,244,5,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724450136219,30818.152529806,2024-08-23 17:55:36.219000,-89.8360617954654,35.17187348949881,45.2390076954665
4G_LTE,-101,2147483647,-101,-16,-69,2147483647,39,9820,146,5,2147483647,2147483647,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724450136219,30818.152529806,2024-08-23 17:55:36.219000,-89.8360617954654,35.17187348949881,45.2390076954665
4G_LTE,-99,2147483647,-99,-17,-69,2147483647,41,9820,146,5,2147483647,2147483647,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724450137221,30819.155370691,2024-08-23 17:55:37.221000,-89.8360602649642,35.17187205465394,45.38955067284255
4G_LTE,-91,2147483647,-91,-11,-69,2147483647,49,9820,244,5,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724450137221,30819.155370691,2024-08-23 17:55:37.221000,-89.8360602649642,35.17187205465394,45.38955067284255
4G_LTE,-102,2147483647,-102,-13,-79,2147483647,38,66661,235,5,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724450137221,30819.155370691,2024-08-23 17:55:37.221000,-89.8360602649642,35.17187205465394,45.38955067284255
4G_LTE,-99,2147483647,-99,-13,-75,2147483647,41,850,466,5,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724450137221,30819.155370691,2024-08-23 17:55:37.221000,-89.8360602649642,35.17187205465394,45.38955067284255
4G_LTE,-94,2147483647,-94,-20,-59,2147483647,46,5330,151,5,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724450137221,30819.155370691,2024-08-23 17:55:37.221000,-89.8360602649642,35.17187205465394,45.38955067284255
4G_LTE,-85,2147483647,-85,-13,-59,2147483647,55,5330,499,5,2147483647,2147483647,4,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724450137221,30819.155370691,2024-08-23 17:55:37.221000,-89.8360602649642,35.17187205465394,45.38955067284255
4G_LTE,-99,2147483647,-99,-12,-69,2147483647,41,850,478,5,41376777,8711,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724450137221,30819.155370691,2024-08-23 17:55:37.221000,-89.8360602649642,35.17187205465394,45.38955067284255
4G_LTE,-99,2147483647,-99,-10,-79,2147483647,41,66661,256,5,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724450137221,30819.155370691,2024-08-23 17:55:37.221000,-89.8360602649642,35.17187205465394,45.38955067284255
4G_LTE,-91,2147483647,-91,-11,-69,2147483647,49,9820,244,5,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724450138226,30820.15886241,2024-08-23 17:55:38.226000,-89.8360601,35.1718719,45.4057768620208
4G_LTE,-99,2147483647,-99,-17,-69,2147483647,41,9820,146,5,2147483647,2147483647,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724450138226,30820.15886241,2024-08-23 17:55:38.226000,-89.8360601,35.1718719,45.4057768620208
4G_LTE,-102,2147483647,-102,-13,-79,2147483647,38,66661,235,5,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724450138226,30820.15886241,2024-08-23 17:55:38.226000,-89.8360601,35.1718719,45.4057768620208
4G_LTE,-99,2147483647,-99,-13,-75,2147483647,41,850,466,5,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724450138226,30820.15886241,2024-08-23 17:55:38.226000,-89.8360601,35.1718719,45.4057768620208
4G_LTE,-94,2147483647,-94,-20,-59,2147483647,46,5330,151,5,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724450138226,30820.15886241,2024-08-23 17:55:38.226000,-89.8360601,35.1718719,45.4057768620208
4G_LTE,-85,2147483647,-85,-13,-59,2147483647,55,5330,499,5,2147483647,2147483647,4,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724450138226,30820.15886241,2024-08-23 17:55:38.226000,-89.8360601,35.1718719,45.4057768620208
4G_LTE,-99,2147483647,-99,-12,-69,2147483647,41,850,478,5,41376777,8711,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724450138226,30820.15886241,2024-08-23 17:55:38.226000,-89.8360601,35.1718719,45.4057768620208
4G_LTE,-99,2147483647,-99,-10,-79,2147483647,41,66661,256,5,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724450138226,30820.15886241,2024-08-23 17:55:38.226000,-89.8360601,35.1718719,45.4057768620208
