technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude
4G_LTE,-104,2147483647,-104,-16,-79,2147483647,36,900,44,11,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724697891118,22885.18692778,2024-08-26 14:44:51.118000,-81.269761,35.7050836,235.905073282275
4G_LTE,-105,2147483647,-105,-20,-73,2147483647,35,900,454,11,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724697891118,22885.18692778,2024-08-26 14:44:51.118000,-81.269761,35.7050836,235.905073282275
4G_LTE,-99,2147483647,-99,-11,-79,2147483647,41,900,79,11,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724697891118,22885.18692778,2024-08-26 14:44:51.118000,-81.269761,35.7050836,235.905073282275
4G_LTE,-88,2147483647,-88,-11,-57,2147483647,52,9820,247,11,199505814,9857,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",310,410,1,1724697891118,22885.18692778,2024-08-26 14:44:51.118000,-81.269761,35.7050836,235.905073282275
4G_LTE,-89,2147483647,-89,-9,-71,2147483647,51,66661,477,11,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724697891118,22885.18692778,2024-08-26 14:44:51.118000,-81.269761,35.7050836,235.905073282275
4G_LTE,-95,2147483647,-95,-19,-67,2147483647,45,5330,44,11,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724697892127,22886.196048665,2024-08-26 14:44:52.127000,-81.269761,35.7050836,235.905073282275
4G_LTE,-96,2147483647,-96,-18,-67,2147483647,44,5330,454,11,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724697892127,22886.196048665,2024-08-26 14:44:52.127000,-81.269761,35.7050836,235.905073282275
4G_LTE,-87,2147483647,-87,-9,-67,2147483647,53,5330,91,11,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724697892127,22886.196048665,2024-08-26 14:44:52.127000,-81.269761,35.7050836,235.905073282275
4G_LTE,-104,2147483647,-104,-16,-79,2147483647,36,900,44,11,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724697892127,22886.196048665,2024-08-26 14:44:52.127000,-81.269761,35.7050836,235.905073282275
4G_LTE,-105,2147483647,-105,-20,-73,2147483647,35,900,454,11,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724697892127,22886.196048665,2024-08-26 14:44:52.127000,-81.269761,35.7050836,235.905073282275
