technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude
4G_LTE,-117,2147483647,-117,-14,-93,2147483647,23,5330,96,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-116,2147483647,-116,-18,-89,2147483647,24,5330,38,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-122,2147483647,-122,-19,-93,2147483647,18,5330,186,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-116,2147483647,-116,-13,-93,2147483647,24,5330,175,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-112,2147483647,-112,-11,-91,2147483647,28,1025,83,25,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-115,2147483647,-115,-11,-85,2147483647,25,67086,25,25,135101007,26883,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-113,2147483647,-113,-13,-91,2147483647,27,1025,88,25,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-127,2147483647,-127,-20,-95,2147483647,13,66486,258,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-116,2147483647,-116,-18,-87,2147483647,24,66486,21,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-115,2147483647,-115,-12,-93,2147483647,25,66486,43,25,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-115,2147483647,-115,-12,-93,2147483647,25,66486,64,25,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-126,2147483647,-126,-17,-97,2147483647,14,67086,297,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-120,2147483647,-120,-16,-97,2147483647,20,67086,232,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-122,2147483647,-122,-19,-91,2147483647,18,1025,435,25,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-116,2147483647,-116,-18,-89,2147483647,24,5330,38,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-117,2147483647,-117,-14,-93,2147483647,23,5330,96,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-126,2147483647,-126,-17,-97,2147483647,14,67086,297,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-115,2147483647,-115,-12,-93,2147483647,25,66486,64,25,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-115,2147483647,-115,-12,-93,2147483647,25,66486,43,25,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-116,2147483647,-116,-18,-87,2147483647,24,66486,21,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-127,2147483647,-127,-20,-95,2147483647,13,66486,258,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-115,2147483647,-115,-11,-85,2147483647,25,67086,25,25,135101007,26883,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-122,2147483647,-122,-19,-91,2147483647,18,1025,435,25,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-112,2147483647,-112,-11,-91,2147483647,28,1025,83,25,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-116,2147483647,-116,-13,-93,2147483647,24,5330,175,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-122,2147483647,-122,-19,-93,2147483647,18,5330,186,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-113,2147483647,-113,-13,-91,2147483647,27,1025,88,25,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859
4G_LTE,-121,2147483647,-121,-15,-95,2147483647,19,5330,312,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-123,2147483647,-123,-19,-97,2147483647,17,5330,96,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-116,2147483647,-116,-18,-89,2147483647,24,5330,38,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-127,2147483647,-127,-20,-97,2147483647,13,5330,186,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-121,2147483647,-121,-17,-97,2147483647,19,5330,175,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-113,2147483647,-113,-13,-89,2147483647,27,1025,83,25,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-122,2147483647,-122,-20,-93,2147483647,18,66486,258,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-113,2147483647,-113,-13,-89,2147483647,27,1025,88,25,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-116,2147483647,-116,-18,-87,2147483647,24,66486,21,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-123,2147483647,-123,-13,-93,2147483647,17,66486,43,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-113,2147483647,-113,-10,-93,2147483647,27,66486,64,25,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-119,2147483647,-119,-11,-87,2147483647,21,67086,25,25,135101007,26883,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-116,2147483647,-116,-18,-87,2147483647,24,66486,21,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-122,2147483647,-122,-20,-89,2147483647,18,1025,435,25,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-119,2147483647,-119,-14,-99,2147483647,21,67086,232,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-122,2147483647,-122,-20,-93,2147483647,18,66486,258,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-119,2147483647,-119,-14,-99,2147483647,21,67086,232,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-119,2147483647,-119,-11,-87,2147483647,21,67086,25,25,135101007,26883,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-121,2147483647,-121,-15,-95,2147483647,19,5330,312,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-123,2147483647,-123,-19,-97,2147483647,17,5330,96,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-116,2147483647,-116,-18,-89,2147483647,24,5330,38,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-127,2147483647,-127,-20,-97,2147483647,13,5330,186,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-121,2147483647,-121,-17,-97,2147483647,19,5330,175,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-122,2147483647,-122,-20,-89,2147483647,18,1025,435,25,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-113,2147483647,-113,-13,-89,2147483647,27,1025,88,25,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-113,2147483647,-113,-13,-89,2147483647,27,1025,83,25,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-123,2147483647,-123,-13,-93,2147483647,17,66486,43,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-113,2147483647,-113,-10,-93,2147483647,27,66486,64,25,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428327351,9009.28505073,2024-08-23 11:52:07.351000,-95.5326996500903,33.14796915644637,104.1525142636779
4G_LTE,-116,2147483647,-116,-18,-89,2147483647,24,5330,38,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428328352,9010.285502136,2024-08-23 11:52:08.352000,-95.5309992153485,33.14795939588299,102.44715769045315
4G_LTE,-127,2147483647,-127,-20,-97,2147483647,13,5330,186,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428328352,9010.285502136,2024-08-23 11:52:08.352000,-95.5309992153485,33.14795939588299,102.44715769045315
4G_LTE,-121,2147483647,-121,-17,-97,2147483647,19,5330,175,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428328352,9010.285502136,2024-08-23 11:52:08.352000,-95.5309992153485,33.14795939588299,102.44715769045315
4G_LTE,-113,2147483647,-113,-13,-89,2147483647,27,1025,83,25,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428328352,9010.285502136,2024-08-23 11:52:08.352000,-95.5309992153485,33.14795939588299,102.44715769045315
4G_LTE,-122,2147483647,-122,-20,-89,2147483647,18,1025,435,25,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428328352,9010.285502136,2024-08-23 11:52:08.352000,-95.5309992153485,33.14795939588299,102.44715769045315
4G_LTE,-113,2147483647,-113,-13,-89,2147483647,27,1025,88,25,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428328352,9010.285502136,2024-08-23 11:52:08.352000,-95.5309992153485,33.14795939588299,102.44715769045315
4G_LTE,-122,2147483647,-122,-20,-93,2147483647,18,66486,258,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428328352,9010.285502136,2024-08-23 11:52:08.352000,-95.5309992153485,33.14795939588299,102.44715769045315
4G_LTE,-116,2147483647,-116,-18,-87,2147483647,24,66486,21,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428328352,9010.285502136,2024-08-23 11:52:08.352000,-95.5309992153485,33.14795939588299,102.44715769045315
4G_LTE,-123,2147483647,-123,-13,-93,2147483647,17,66486,43,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428328352,9010.285502136,2024-08-23 11:52:08.352000,-95.5309992153485,33.14795939588299,102.44715769045315
4G_LTE,-113,2147483647,-113,-10,-93,2147483647,27,66486,64,25,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428328352,9010.285502136,2024-08-23 11:52:08.352000,-95.5309992153485,33.14795939588299,102.44715769045315
4G_LTE,-119,2147483647,-119,-14,-99,2147483647,21,67086,232,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428328352,9010.285502136,2024-08-23 11:52:08.352000,-95.5309992153485,33.14795939588299,102.44715769045315
