technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude
4G_LTE,-108,2147483647,-108,-17,-77,2147483647,32,67086,348,23,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724346104184,12645.827158978,2024-08-22 13:01:44.184000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-106,2147483647,-106,-9,-87,2147483647,34,9820,200,23,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724346104184,12645.827158978,2024-08-22 13:01:44.184000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-104,2147483647,-104,-9,-87,2147483647,36,1050,314,23,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346104184,12645.827158978,2024-08-22 13:01:44.184000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-115,2147483647,-115,-18,-87,2147483647,25,5330,107,23,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724346104184,12645.827158978,2024-08-22 13:01:44.184000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-108,2147483647,-108,-12,-87,2147483647,32,5330,376,23,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724346104184,12645.827158978,2024-08-22 13:01:44.184000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-114,2147483647,-114,-16,-87,2147483647,26,9820,366,23,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724346104184,12645.827158978,2024-08-22 13:01:44.184000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-114,2147483647,-114,-17,-87,2147483647,26,9820,363,23,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724346104184,12645.827158978,2024-08-22 13:01:44.184000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-115,2147483647,-115,-19,-87,2147483647,25,9820,5,23,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724346104184,12645.827158978,2024-08-22 13:01:44.184000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-111,2147483647,-111,-17,-87,2147483647,29,1050,307,23,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346104184,12645.827158978,2024-08-22 13:01:44.184000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-100,2147483647,-100,-15,-65,2147483647,40,67086,153,23,134652696,28171,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-102,2147483647,-102,-14,-77,2147483647,38,67086,217,23,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-100,2147483647,-100,-15,-65,2147483647,40,67086,153,23,134652696,28171,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-106,2147483647,-106,-9,-87,2147483647,34,9820,200,23,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-115,2147483647,-115,-19,-87,2147483647,25,9820,5,23,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-114,2147483647,-114,-17,-87,2147483647,26,9820,363,23,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-114,2147483647,-114,-16,-87,2147483647,26,9820,366,23,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-111,2147483647,-111,-14,-87,2147483647,29,5330,273,23,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-108,2147483647,-108,-12,-87,2147483647,32,5330,376,23,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-115,2147483647,-115,-18,-87,2147483647,25,5330,107,23,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-104,2147483647,-104,-9,-87,2147483647,36,1050,314,23,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-111,2147483647,-111,-17,-87,2147483647,29,1050,307,23,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-108,2147483647,-108,-17,-77,2147483647,32,67086,348,23,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-102,2147483647,-102,-14,-77,2147483647,38,67086,217,23,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-108,2147483647,-108,-17,-77,2147483647,32,67086,348,23,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-111,2147483647,-111,-14,-87,2147483647,29,5330,273,23,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-115,2147483647,-115,-19,-87,2147483647,25,9820,5,23,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-114,2147483647,-114,-17,-87,2147483647,26,9820,363,23,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-114,2147483647,-114,-16,-87,2147483647,26,9820,366,23,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-108,2147483647,-108,-12,-87,2147483647,32,5330,376,23,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-115,2147483647,-115,-18,-87,2147483647,25,5330,107,23,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-104,2147483647,-104,-9,-87,2147483647,36,1050,314,23,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-111,2147483647,-111,-17,-87,2147483647,29,1050,307,23,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-106,2147483647,-106,-9,-87,2147483647,34,9820,200,23,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724346105188,12646.830825696,2024-08-22 13:01:45.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-100,2147483647,-100,-15,-67,2147483647,40,67086,153,23,134652696,28171,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-100,2147483647,-100,-14,-75,2147483647,40,67086,217,23,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-100,2147483647,-100,-14,-75,2147483647,40,67086,217,23,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-105,2147483647,-105,-15,-75,2147483647,35,67086,348,23,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-111,2147483647,-111,-17,-85,2147483647,29,1050,307,23,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-104,2147483647,-104,-11,-85,2147483647,36,1050,314,23,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-117,2147483647,-117,-19,-87,2147483647,23,5330,323,23,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-118,2147483647,-118,-17,-87,2147483647,22,5330,107,23,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-109,2147483647,-109,-12,-87,2147483647,31,5330,376,23,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-110,2147483647,-110,-13,-87,2147483647,30,5330,273,23,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-116,2147483647,-116,-17,-87,2147483647,24,9820,366,23,2147483647,2147483647,0,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-114,2147483647,-114,-17,-87,2147483647,26,9820,363,23,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-100,2147483647,-100,-15,-67,2147483647,40,67086,153,23,134652696,28171,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-113,2147483647,-113,-19,-81,2147483647,27,9820,5,23,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-105,2147483647,-105,-15,-75,2147483647,35,67086,348,23,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-113,2147483647,-113,-19,-81,2147483647,27,9820,5,23,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-106,2147483647,-106,-13,-81,2147483647,34,9820,200,23,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-111,2147483647,-111,-17,-85,2147483647,29,1050,307,23,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
4G_LTE,-104,2147483647,-104,-11,-85,2147483647,36,1050,314,23,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346106188,12647.830927154,2024-08-22 13:01:46.188000,-98.7069291,33.9657294,279.664794921875
