technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude
4G_LTE,-82,2147483647,-82,-15,-53,2147483647,58,1175,167,2,2147483647,2147483647,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676142285,1136.353621546,2024-08-26 08:42:22.285000,-86.3033594,36.1823083,146.364801936446
4G_LTE,-87,2147483647,-87,-13,-53,2147483647,53,66686,292,2,41853463,8852,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724676143289,1137.358009254,2024-08-26 08:42:23.289000,-86.30195358230563,36.18226816327078,147.02171436575676
4G_LTE,-88,2147483647,-88,-15,-61,2147483647,52,66686,149,2,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724676143289,1137.358009254,2024-08-26 08:42:23.289000,-86.30195358230563,36.18226816327078,147.02171436575676
4G_LTE,-86,2147483647,-86,-16,-59,2147483647,54,900,65,2,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676143289,1137.358009254,2024-08-26 08:42:23.289000,-86.30195358230563,36.18226816327078,147.02171436575676
4G_LTE,-89,2147483647,-89,-16,-59,2147483647,51,900,16,2,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676143289,1137.358009254,2024-08-26 08:42:23.289000,-86.30195358230563,36.18226816327078,147.02171436575676
4G_LTE,-82,2147483647,-82,-15,-53,2147483647,58,1175,167,2,2147483647,2147483647,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676143289,1137.358009254,2024-08-26 08:42:23.289000,-86.30195358230563,36.18226816327078,147.02171436575676
4G_LTE,-75,2147483647,-75,-11,-53,2147483647,65,1175,385,2,2147483647,2147483647,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676143289,1137.358009254,2024-08-26 08:42:23.289000,-86.30195358230563,36.18226816327078,147.02171436575676
4G_LTE,-76,2147483647,-76,-15,-53,2147483647,64,5330,212,2,2147483647,2147483647,4,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724676143289,1137.358009254,2024-08-26 08:42:23.289000,-86.30195358230563,36.18226816327078,147.02171436575676
4G_LTE,-76,2147483647,-76,-13,-53,2147483647,64,5330,64,2,2147483647,2147483647,4,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724676143289,1137.358009254,2024-08-26 08:42:23.289000,-86.30195358230563,36.18226816327078,147.02171436575676
4G_LTE,-84,2147483647,-84,-16,-57,2147483647,56,5330,64,1,2147483647,2147483647,4,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724676144292,1138.360723784,2024-08-26 08:42:24.292000,-86.30052930437891,36.18222749949359,147.68725291787663
4G_LTE,-85,2147483647,-85,-17,-57,2147483647,55,5330,212,1,2147483647,2147483647,4,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724676144292,1138.360723784,2024-08-26 08:42:24.292000,-86.30052930437891,36.18222749949359,147.68725291787663
4G_LTE,-83,2147483647,-83,-12,-59,2147483647,57,1175,385,1,2147483647,2147483647,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676144292,1138.360723784,2024-08-26 08:42:24.292000,-86.30052930437891,36.18222749949359,147.68725291787663
4G_LTE,-95,2147483647,-95,-14,-65,2147483647,45,66686,149,1,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724676144292,1138.360723784,2024-08-26 08:42:24.292000,-86.30052930437891,36.18222749949359,147.68725291787663
4G_LTE,-101,2147483647,-101,-20,-67,2147483647,39,900,180,1,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676144292,1138.360723784,2024-08-26 08:42:24.292000,-86.30052930437891,36.18222749949359,147.68725291787663
4G_LTE,-87,2147483647,-87,-11,-65,2147483647,53,900,16,1,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676144292,1138.360723784,2024-08-26 08:42:24.292000,-86.30052930437891,36.18222749949359,147.68725291787663
4G_LTE,-92,2147483647,-92,-15,-65,2147483647,48,900,65,1,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676144292,1138.360723784,2024-08-26 08:42:24.292000,-86.30052930437891,36.18222749949359,147.68725291787663
4G_LTE,-84,2147483647,-84,-9,-53,2147483647,56,66686,292,1,41853463,8852,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724676144292,1138.360723784,2024-08-26 08:42:24.292000,-86.30052930437891,36.18222749949359,147.68725291787663
4G_LTE,-90,2147483647,-90,-18,-59,2147483647,50,1175,167,1,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676144292,1138.360723784,2024-08-26 08:42:24.292000,-86.30052930437891,36.18222749949359,147.68725291787663
4G_LTE,-85,2147483647,-85,-17,-57,2147483647,55,5330,212,1,2147483647,2147483647,4,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724676145296,1139.364844201,2024-08-26 08:42:25.296000,-86.29910360643431,36.18218679517426,148.3534550179049
4G_LTE,-84,2147483647,-84,-16,-57,2147483647,56,5330,64,1,2147483647,2147483647,4,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724676145296,1139.364844201,2024-08-26 08:42:25.296000,-86.29910360643431,36.18218679517426,148.3534550179049
4G_LTE,-83,2147483647,-83,-12,-59,2147483647,57,1175,385,1,2147483647,2147483647,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676145296,1139.364844201,2024-08-26 08:42:25.296000,-86.29910360643431,36.18218679517426,148.3534550179049
4G_LTE,-95,2147483647,-95,-14,-65,2147483647,45,66686,149,1,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724676145296,1139.364844201,2024-08-26 08:42:25.296000,-86.29910360643431,36.18218679517426,148.3534550179049
4G_LTE,-101,2147483647,-101,-20,-67,2147483647,39,900,180,1,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676145296,1139.364844201,2024-08-26 08:42:25.296000,-86.29910360643431,36.18218679517426,148.3534550179049
4G_LTE,-87,2147483647,-87,-11,-65,2147483647,53,900,16,1,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676145296,1139.364844201,2024-08-26 08:42:25.296000,-86.29910360643431,36.18218679517426,148.3534550179049
4G_LTE,-92,2147483647,-92,-15,-65,2147483647,48,900,65,1,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676145296,1139.364844201,2024-08-26 08:42:25.296000,-86.29910360643431,36.18218679517426,148.3534550179049
4G_LTE,-84,2147483647,-84,-9,-53,2147483647,56,66686,292,1,41853463,8852,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724676145296,1139.364844201,2024-08-26 08:42:25.296000,-86.29910360643431,36.18218679517426,148.3534550179049
