technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name,population_density,rucc,physiographic_region_area,physiographic_region_perimeter,physiographic_region_physiodd_,physiographic_region_physiodd_i,physiographic_region_fcode,physiographic_region_fencode,physiographic_region_division,physiographic_region_province,physiographic_region_section,physiographic_region_provcode,elevation,distance_to_next_point_meters
4G_LTE,-118,2147483647,-118,-20,-81,2147483647,22,67086,50,33,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724334584829,1126.471993528,2024-08-22 09:49:44.829000,-101.7341588,35.1927474,1066.8658545148,483750144012111,TX,48375014401,90920647,483750144012111,28189,48375,Potter County,208.01,9,41.248,42.803,147.0,205.0,134.0,13d,interior_plains,great_plains,high_plains,13.0,1090.100708007812,0.0
4G_LTE,-122,2147483647,-122,-20,-89,2147483647,18,67086,194,33,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724334584829,1126.471993528,2024-08-22 09:49:44.829000,-101.7341588,35.1927474,1066.8658545148,483750144012111,TX,48375014401,90920647,483750144012111,28189,48375,Potter County,208.01,9,41.248,42.803,147.0,205.0,134.0,13d,interior_plains,great_plains,high_plains,13.0,1090.100708007812,0.0
4G_LTE,-119,2147483647,-119,-18,-89,2147483647,21,67086,410,33,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724334584829,1126.471993528,2024-08-22 09:49:44.829000,-101.7341588,35.1927474,1066.8658545148,483750144012111,TX,48375014401,90920647,483750144012111,28189,48375,Potter County,208.01,9,41.248,42.803,147.0,205.0,134.0,13d,interior_plains,great_plains,high_plains,13.0,1090.100708007812,0.0
4G_LTE,-121,2147483647,-121,-20,-89,2147483647,19,67086,238,33,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724334584829,1126.471993528,2024-08-22 09:49:44.829000,-101.7341588,35.1927474,1066.8658545148,483750144012111,TX,48375014401,90920647,483750144012111,28189,48375,Potter County,208.01,9,41.248,42.803,147.0,205.0,134.0,13d,interior_plains,great_plains,high_plains,13.0,1090.100708007812,0.0
4G_LTE,-118,2147483647,-118,-19,-89,2147483647,22,67086,16,33,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724334584829,1126.471993528,2024-08-22 09:49:44.829000,-101.7341588,35.1927474,1066.8658545148,483750144012111,TX,48375014401,90920647,483750144012111,28189,48375,Potter County,208.01,9,41.248,42.803,147.0,205.0,134.0,13d,interior_plains,great_plains,high_plains,13.0,1090.100708007812,0.0
4G_LTE,-117,2147483647,-117,-20,-87,2147483647,23,66586,98,33,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724334584829,1126.471993528,2024-08-22 09:49:44.829000,-101.7341588,35.1927474,1066.8658545148,483750144012111,TX,48375014401,90920647,483750144012111,28189,48375,Potter County,208.01,9,41.248,42.803,147.0,205.0,134.0,13d,interior_plains,great_plains,high_plains,13.0,1090.100708007812,0.0
4G_LTE,-118,2147483647,-118,-20,-81,2147483647,22,67086,50,33,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724334584829,1126.471993528,2024-08-22 09:49:44.829000,-101.7341588,35.1927474,1066.8658545148,483750144012111,TX,48375014401,90920647,483750144012111,28189,48375,Potter County,208.01,9,41.248,42.803,147.0,205.0,134.0,13d,interior_plains,great_plains,high_plains,13.0,1090.100708007812,158.1936487049396
4G_LTE,-119,2147483647,-119,-18,-89,2147483647,21,67086,410,33,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724334585835,1127.479002747,2024-08-22 09:49:45.835000,-101.73241805226417,35.19273058457547,1067.4885390900108,483750144012111,TX,48375014401,90920647,483750144012111,28189,48375,Potter County,208.01,9,41.248,42.803,147.0,205.0,134.0,13d,interior_plains,great_plains,high_plains,13.0,1090.221313476562,0.0
4G_LTE,-112,2147483647,-112,-18,-77,2147483647,28,66586,206,33,203267607,27654,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724334585835,1127.479002747,2024-08-22 09:49:45.835000,-101.73241805226417,35.19273058457547,1067.4885390900108,483750144012111,TX,48375014401,90920647,483750144012111,28189,48375,Potter County,208.01,9,41.248,42.803,147.0,205.0,134.0,13d,interior_plains,great_plains,high_plains,13.0,1090.221313476562,0.0
4G_LTE,-113,2147483647,-113,-17,-87,2147483647,27,66586,27,33,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724334585835,1127.479002747,2024-08-22 09:49:45.835000,-101.73241805226417,35.19273058457547,1067.4885390900108,483750144012111,TX,48375014401,90920647,483750144012111,28189,48375,Potter County,208.01,9,41.248,42.803,147.0,205.0,134.0,13d,interior_plains,great_plains,high_plains,13.0,1090.221313476562,0.0
